N,stdev,omniP,overallBF,oompcc,oomchance
10,3,0.748555383,0.256267925,0.533333333,0.592
10,3,0.703280002,0.274819941,0.466666667,0.98
10,3,0.299145272,0.515238822,0.466666667,1
10,3,0.131947181,1.224799091,0.533333333,0.586
10,3,0.229737288,0.871138625,0.566666667,0.562
10,3,0.08124872,1.775899699,0.566666667,0.243
10,3,0.402578548,0.455114778,0.6,0.27
10,3,0.100859154,2.026559802,0.5,0.753
10,3,0.0396387,3.376375306,0.6,0.168
10,3,0.432076598,0.407514662,0.566666667,0.344
10,3,0.487010409,0.372456387,0.533333333,0.561
10,3,0.930261504,0.219071062,0.533333333,0.541
10,3,0.301927588,0.518393711,0.433333333,1
10,3,0.330089577,0.499169135,0.566666667,0.388
10,3,0.51086996,0.349833684,0.566666667,0.499
10,3,0.018191911,7.51454272,0.633333333,0.123
10,3,0.004241979,15.53991151,0.6,0.17
10,3,0.330623319,0.528434069,0.6,0.201
10,3,0.37942356,0.436343051,0.566666667,0.318
10,3,0.07711084,1.548695168,0.533333333,0.731
10,3,0.904331117,0.220791918,0.466666667,0.957
10,3,0.100363939,1.241903398,0.533333333,0.788
10,3,0.277158147,0.563226575,0.466666667,0.945
10,3,0.05446135,2.711526494,0.666666667,0.049
10,3,0.067279741,2.230238488,0.633333333,0.12
10,3,0.211065806,0.780601864,0.566666667,0.358
10,3,0.362110712,0.526684831,0.466666667,0.985
10,3,0.243919667,0.720010095,0.5,0.88
10,3,0.036573325,3.133263753,0.633333333,0.074
10,3,0.203926949,0.824423224,0.533333333,0.746
10,3,0.608209266,0.360701313,0.533333333,0.803
10,3,0.860761594,0.236901861,0.6,0.219
10,3,0.308101502,0.608630905,0.6,0.164
10,3,0.008422585,14.48510755,0.633333333,0.069
10,3,0.002087259,25.19797977,0.566666667,0.345
10,3,0.560089521,0.354900537,0.6,0.269
10,3,0.014052725,10.9263839,0.6,0.197
10,3,0.013537087,9.781314582,0.5,0.649
10,3,0.089047004,1.750136117,0.633333333,0.126
10,3,0.201927833,0.829107386,0.566666667,0.455
10,3,0.290889999,0.651326339,0.533333333,0.592
10,3,0.348496109,0.48379705,0.5,0.759
10,3,0.222625191,0.6840591,0.533333333,0.69
10,3,0.962608264,0.220155747,0.5,0.847
10,3,0.208633107,0.824289803,0.566666667,0.473
10,3,0.013293426,14.99061871,0.533333333,0.425
10,3,0.943156361,0.2319763,0.533333333,0.725
10,3,0.076091769,1.474699051,0.5,0.642
10,3,0.607153865,0.331677029,0.466666667,0.98
10,3,0.747501905,0.266742556,0.6,0.108
10,3,0.715682324,0.274990199,0.466666667,0.991
10,3,0.246271564,0.707952212,0.666666667,0.03
10,3,0.091106489,1.562079551,0.466666667,0.983
10,3,0.018619304,6.663328514,0.6,0.131
10,3,0.046432964,4.488213271,0.533333333,0.788
10,3,0.217799494,0.731950508,0.6,0.163
10,3,0.859620673,0.254321044,0.5,0.949
10,3,0.849884323,0.248728551,0.633333333,0.046
10,3,0.45479136,0.407891463,0.466666667,0.892
10,3,0.740621091,0.266580056,0.466666667,0.937
10,3,0.19085788,0.65541281,0.566666667,0.519
10,3,0.613550943,0.309613016,0.5,0.814
10,3,0.139222523,1.200148588,0.5,0.855
10,3,0.895717203,0.233121057,0.533333333,0.444
10,3,0.297659023,0.563728964,0.6,0.275
10,3,0.104486802,1.798860159,0.566666667,0.501
10,3,0.231616946,0.679975772,0.566666667,0.489
10,3,0.665200703,0.294206861,0.5,0.773
10,3,0.904331117,0.239744977,0.533333333,0.717
10,3,0.009926028,15.22942561,0.633333333,0.107
10,3,0.239078917,0.724756459,0.5,0.886
10,3,0.849586304,0.242936979,0.6,0.29
10,3,0.589795734,0.318501463,0.466666667,0.979
10,3,0.013701725,7.531215531,0.6,0.215
10,3,0.718941089,0.278788523,0.566666667,0.504
10,3,0.493309067,0.356029639,0.5,0.825
10,3,0.150974667,0.933933794,0.466666667,0.961
10,3,0.589795734,0.338476735,0.5,0.911
10,3,0.425647513,0.447397031,0.466666667,0.964
10,3,0.4279298,0.426101827,0.533333333,0.686
10,3,0.206383054,0.844213938,0.5,0.862
10,3,0.472972327,0.421934072,0.633333333,0.11
10,3,0.008611646,9.141966757,0.566666667,0.463
10,3,0.468832824,0.399341575,0.5,0.934
10,3,0.218599375,0.751486641,0.5,0.866
10,3,0.424097618,0.434037487,0.566666667,0.469
10,3,0.079558662,1.944508163,0.566666667,0.374
10,3,0.073965895,2.015700709,0.566666667,0.361
10,3,0.015936395,6.368159765,0.566666667,0.338
10,3,0.949019693,0.220680904,0.566666667,0.349
10,3,0.203099442,0.793127917,0.566666667,0.378
10,3,0.098847785,1.588644907,0.533333333,0.587
10,3,0.399505444,0.4145612,0.566666667,0.325
10,3,0.281872923,0.705215507,0.6,0.145
10,3,0.776445587,0.268319555,0.533333333,0.687
10,3,0.157395148,1.13327566,0.466666667,0.874
10,3,0.37219633,0.420567345,0.533333333,0.623
10,3,0.405963799,0.418887558,0.533333333,0.684
10,3,0.684111388,0.275448616,0.466666667,0.871
10,3,0.207560525,0.82679052,0.566666667,0.318
10,3,0.002279297,48.87506518,0.6,0.184
10,3,0.049512989,2.040328482,0.666666667,0.032
10,3,0.675998765,0.301098601,0.566666667,0.276
10,3,0.359847099,0.493605257,0.466666667,0.967
10,3,0.651897132,0.301286926,0.566666667,0.455
10,3,0.642292034,0.301770111,0.533333333,0.693
10,3,0.095622655,1.584981298,0.533333333,0.581
10,3,0.139222523,1.241475263,0.6,0.142
10,3,0.985342281,0.217177839,0.433333333,1
10,3,0.262833178,0.593489375,0.633333333,0.064
10,3,0.246349795,0.749406067,0.6,0.125
10,3,0.013131969,12.03089266,0.666666667,0.019
10,3,0.567439779,0.359420191,0.5,0.864
10,3,0.079962194,1.472914482,0.433333333,0.971
10,3,0.741720624,0.263976852,0.433333333,0.975
10,3,0.532790336,0.376843624,0.566666667,0.212
10,3,0.015156887,8.516536212,0.566666667,0.324
10,3,0.531303019,0.348388166,0.433333333,0.984
10,3,0.905761015,0.224071555,0.5,0.907
10,3,0.024418664,2.875882534,0.5,0.794
10,3,0.312140928,0.525559505,0.6,0.126
10,3,0.906805722,0.231356804,0.533333333,0.582
10,3,0.00121144,144.1041238,0.6,0.17
10,3,0.9158267,0.227712699,0.6,0.196
10,3,0.141958997,1.039672387,0.533333333,0.66
10,3,0.510211948,0.37162624,0.5,0.918
10,3,0.113387798,1.669385835,0.6,0.158
10,3,0.677162235,0.285230555,0.466666667,0.98
10,3,0.318465565,0.612197365,0.6,0.263
10,3,0.922070273,0.225440313,0.533333333,0.738
10,3,0.092407125,1.889664154,0.533333333,0.778
10,3,0.257327417,0.607801592,0.6,0.239
10,3,0.719629803,0.277704264,0.5,0.851
10,3,0.063151359,1.782788148,0.533333333,0.603
10,3,0.264872582,0.63184537,0.533333333,0.763
10,3,0.266670299,0.630244042,0.6,0.152
10,3,0.596373314,0.311613305,0.6,0.303
10,3,0.12233639,1.219716766,0.466666667,0.95
10,3,0.901099122,0.229208397,0.6,0.257
10,3,0.028003149,5.133413914,0.566666667,0.501
10,3,0.819929054,0.2625064,0.5,0.826
10,3,0.306871742,0.854413909,0.6,0.297
10,3,0.127196332,1.004053992,0.466666667,0.942
10,3,0.284650278,0.613579784,0.566666667,0.324
10,3,0.013004549,12.16279355,0.6,0.164
10,3,0.715788612,0.290664957,0.533333333,0.561
10,3,0.692533996,0.261480268,0.533333333,0.602
10,3,0.096970469,1.391951883,0.466666667,0.948
10,3,0.358617709,0.469882231,0.533333333,0.652
10,3,0.591035172,0.331163307,0.5,0.803
10,3,0.099593156,1.386628962,0.6,0.216
10,3,0.202704477,0.732149953,0.466666667,0.958
10,3,0.178609454,0.881655557,0.433333333,0.981
10,3,0.802594055,0.257625648,0.533333333,0.755
10,3,0.781053511,0.250671635,0.5,0.804
10,3,0.366420985,0.51477279,0.466666667,0.928
10,3,0.172704258,0.96761516,0.566666667,0.5
10,3,0.120780474,1.470687139,0.6,0.228
10,3,0.241671841,0.773260731,0.533333333,0.732
10,3,0.421775922,0.428007054,0.5,0.876
10,3,0.951096827,0.216866373,0.5,0.895
10,3,0.036493023,4.129210104,0.6,0.239
10,3,0.344495559,0.587636298,0.533333333,0.547
10,3,0.284387847,0.605177422,0.566666667,0.358
10,3,0.046356356,2.137999807,0.533333333,0.414
10,3,0.118060253,1.147039091,0.566666667,0.37
10,3,1,0.211675405,0.5,0.912
10,3,0.276803691,0.662882282,0.433333333,0.998
10,3,0.000108426,3928.818039,0.666666667,0.03
10,3,0.717386155,0.278706199,0.5,0.84
10,3,0.1228717,1.057064541,0.6,0.181
10,3,0.029742197,6.825871981,0.566666667,0.347
10,3,0.880327903,0.237964201,0.5,0.837
10,3,0.569911429,0.356292364,0.533333333,0.392
10,3,0.737039373,0.268759173,0.666666667,0.044
10,3,0.085572976,2.015077698,0.566666667,0.408
10,3,0.127196332,0.963872672,0.6,0.263
10,3,0.6045402,0.324285082,0.566666667,0.274
10,3,0.450076699,0.447758718,0.5,0.776
10,3,0.716504003,0.258755006,0.5,0.847
10,3,0.141958997,1.082159851,0.566666667,0.356
10,3,0.136390271,1.226320854,0.533333333,0.596
10,3,0.826122073,0.251554411,0.533333333,0.747
10,3,0.33729215,0.542197649,0.566666667,0.457
10,3,0.103456989,1.542500647,0.5,0.723
10,3,0.982824848,0.210433437,0.433333333,0.989
10,3,0.032835307,3.157863397,0.5,0.897
10,3,0.033847581,3.353836242,0.533333333,0.704
10,3,0.509325822,0.362710751,0.566666667,0.338
10,3,0.001404182,116.3389526,0.6,0.081
10,3,0.068468987,2.148795532,0.633333333,0.068
10,3,0.527919893,0.333653346,0.5,0.88
10,3,0.237521882,0.630862155,0.533333333,0.608
10,3,0.522212504,0.368071608,0.5,0.849
10,3,0.397645085,0.464034604,0.5,0.882
10,3,0.492122357,0.384403325,0.5,0.839
10,3,0.677279492,0.277889315,0.533333333,0.603
10,3,0.111050231,1.669277871,0.566666667,0.494
10,3,0.707246087,0.280886981,0.533333333,0.594
10,3,0.877668049,0.234980956,0.666666667,0.047
10,3,0.987395124,0.217656935,0.533333333,0.585
10,3,0.071412807,1.216981457,0.466666667,0.988
10,3,0.030266449,5.388910129,0.566666667,0.319
10,3,0.349021714,0.52204504,0.6,0.225
10,3,0.953616658,0.21732509,0.6,0.271
10,3,0.495764693,0.366426701,0.566666667,0.384
10,3,0.023702181,5.670333156,0.6,0.257
10,3,0.841435956,0.243284104,0.5,0.931
10,3,0.604203805,0.333076129,0.533333333,0.705
10,3,0.310641855,0.537161474,0.6,0.091
10,3,0.488278455,0.390895042,0.566666667,0.342
10,3,0.055852602,2.445833509,0.566666667,0.304
10,3,0.124957994,1.198155906,0.566666667,0.478
10,3,0.987031881,0.208410438,0.433333333,0.994
10,3,0.189279299,0.760564308,0.566666667,0.369
10,3,0.577071428,0.34197965,0.633333333,0.115
10,3,0.005197936,16.23370016,0.533333333,0.575
10,3,0.485805469,0.386441473,0.5,0.819
10,3,0.484215908,0.360278544,0.533333333,0.59
10,3,0.151507017,1.060963641,0.6,0.26
10,3,0.340864732,0.538590074,0.566666667,0.431
10,3,0.016132861,9.595131292,0.633333333,0.044
10,3,0.686174034,0.302481806,0.5,0.793
10,3,0.458688406,0.392815659,0.566666667,0.356
10,3,0.859620673,0.229266066,0.533333333,0.551
10,3,0.971339546,0.215081401,0.533333333,0.596
10,3,0.40980157,0.453953647,0.566666667,0.248
10,3,0.737039373,0.270675684,0.466666667,0.924
10,3,0.648463476,0.313376476,0.533333333,0.525
10,3,0.003162294,12.4991695,0.466666667,0.951
10,3,0.239155368,0.576550286,0.633333333,0.074
10,3,0.34532745,0.463200742,0.5,0.678
10,3,0.261131779,0.629554539,0.533333333,0.552
10,3,0.09014,1.4132254,0.566666667,0.504
10,3,0.33729215,0.609048364,0.533333333,0.575
10,3,0.532594609,0.34272883,0.433333333,1
10,3,0.09263312,1.809590769,0.533333333,0.74
10,3,0.348101436,0.483315532,0.566666667,0.332
10,3,0.290889999,0.614852029,0.6,0.256
10,3,0.375661582,0.527699622,0.533333333,0.386
10,3,0.134217728,0.9562906,0.566666667,0.36
10,3,0.831155802,0.2410411,0.466666667,0.892
10,3,0.755435224,0.277138824,0.433333333,0.996
10,3,0.150585854,0.959616151,0.566666667,0.449
10,3,0.216894916,0.697303028,0.533333333,0.759
10,3,0.149688364,1.064198958,0.5,0.924
10,3,0.023560923,6.908596404,0.566666667,0.413
10,3,0.233634894,0.640202417,0.5,0.694
10,3,0.140734261,0.891341207,0.533333333,0.619
10,3,0.032772149,4.722768117,0.633333333,0.08
10,3,0.342729207,0.525592686,0.6,0.206
10,3,0.238718799,0.658281795,0.566666667,0.546
10,3,0.679656667,0.273304975,0.533333333,0.633
10,3,0.132451731,1.078676543,0.5,0.904
10,3,0.412974561,0.420917288,0.6,0.214
10,3,0.809456834,0.251574157,0.5,0.794
10,3,0.60765326,0.328937141,0.5,0.842
10,3,0.710040968,0.282155079,0.5,0.856
10,3,0.047496128,3.808108063,0.666666667,0.013
10,3,0.062346635,1.837764146,0.566666667,0.438
10,3,0.192131952,0.792026366,0.7,0.008
10,3,0.340362764,0.513496886,0.533333333,0.571
10,3,0.486866872,0.410835572,0.466666667,0.947
10,3,0.243316127,0.698929042,0.533333333,0.574
10,3,0.842889272,0.235889273,0.5,0.901
10,3,0.071624296,1.773080602,0.666666667,0.03
10,3,0.087807095,1.593291881,0.6,0.143
10,3,0.04675041,3.992778871,0.5,0.924
10,3,0.36234465,0.521378157,0.5,0.835
10,3,0.387420489,0.479661939,0.5,0.813
10,3,0.075604102,2.256545103,0.7,0.005
10,3,0.317636228,0.54965721,0.5,0.702
10,3,0.517939478,0.336829652,0.633333333,0.09
10,3,0.059626699,2.655353292,0.566666667,0.189
10,3,0.16397579,0.844758659,0.666666667,0.021
10,3,0.677162235,0.294027801,0.633333333,0.117
10,3,0.007348548,12.9124363,0.533333333,0.724
10,3,0.264765714,0.72408397,0.566666667,0.481
10,3,0.37490171,0.4662136,0.6,0.161
10,3,0.32386255,0.538346263,0.533333333,0.578
10,3,0.111050231,1.091714792,0.5,0.763
10,3,0.683630109,0.282422752,0.466666667,0.951
10,3,0.448476071,0.396668156,0.5,0.827
10,3,0.12134689,1.584211345,0.5,0.82
10,3,0.04941977,2.415926683,0.533333333,0.701
10,3,0.325022792,0.475514173,0.4,0.999
10,3,0.416415783,0.461987554,0.433333333,0.986
10,3,0.091508035,1.542420392,0.566666667,0.242
10,3,0.310641855,0.454312412,0.6,0.28
10,3,0.058777392,2.857273329,0.6,0.144
10,3,0.515744913,0.376928024,0.6,0.175
10,3,0.139088014,1.083834302,0.466666667,0.95
10,3,0.029238862,4.651818795,0.566666667,0.23
10,3,0.215487044,0.746375686,0.6,0.185
10,3,0.796235509,0.252255624,0.533333333,0.456
10,3,0.177045763,0.894335882,0.566666667,0.311
10,3,0.005578643,18.91004968,0.633333333,0.064
10,3,0.182483613,1.002867125,0.566666667,0.351
10,3,0.04941977,2.377840016,0.6,0.128
10,3,0.317278467,0.572690445,0.566666667,0.499
10,3,0.155967178,1.062893451,0.566666667,0.211
10,3,0.416254006,0.44269388,0.6,0.248
10,3,0.250155918,0.636953984,0.533333333,0.751
10,3,0.88337249,0.235210869,0.466666667,0.97
10,3,0.728610805,0.273138114,0.533333333,0.557
10,3,0.348215013,0.481117357,0.6,0.275
10,3,0.062996815,2.248461471,0.633333333,0.104
10,3,0.238151172,0.68294068,0.466666667,0.865
10,3,0.218343238,0.685530839,0.533333333,0.795
10,3,0.351639063,0.510591417,0.566666667,0.353
10,3,0.002935588,50.80469495,0.6,0.169
10,3,0.090638377,2.016381442,0.566666667,0.445
10,3,0.037862596,3.266564173,0.566666667,0.547
10,3,0.046803328,2.578311742,0.566666667,0.31
10,3,0.01687836,7.729930419,0.533333333,0.432
10,3,0.734288088,0.285518006,0.4,1
10,3,0.189964842,0.833219142,0.5,0.767
10,3,0.428714193,0.43302857,0.4,1
10,3,0.042077321,3.987114977,0.6,0.152
10,3,0.002274573,49.71980786,0.633333333,0.061
10,3,0.582895911,0.323683722,0.6,0.209
10,3,0.118493091,1.338776199,0.633333333,0.081
10,3,0.177045763,1.025597108,0.566666667,0.514
10,3,0.064335166,2.611626015,0.566666667,0.373
10,3,0.452606035,0.37213681,0.5,0.804
10,3,0.061105814,2.295034942,0.666666667,0.045
10,3,0.702586736,0.265903752,0.533333333,0.666
10,3,0.275847365,0.594320185,0.5,0.85
10,3,0.806618035,0.246926373,0.533333333,0.768
10,3,0.006463764,18.35012011,0.566666667,0.187
10,3,0.30705454,0.569087476,0.6,0.154
10,3,0.182483613,0.89922983,0.566666667,0.353
10,3,0.070506911,1.687708717,0.5,0.941
10,3,0.922070273,0.222289435,0.466666667,0.993
10,3,0.019376816,5.988799854,0.633333333,0.058
10,3,0.099876413,1.593109637,0.566666667,0.421
10,3,0.338380074,0.541306522,0.533333333,0.413
10,3,0.443568186,0.379952128,0.466666667,0.974
10,3,0.001282597,68.26601384,0.6,0.229
10,3,0.899591585,0.224838669,0.533333333,0.791
10,3,0.934090319,0.219702235,0.466666667,0.918
10,3,0.545344649,0.348523214,0.5,0.721
10,3,0.530286064,0.337585482,0.566666667,0.525
10,3,0.150790949,0.983019673,0.566666667,0.297
10,3,0.423528275,0.4138154,0.633333333,0.073
10,3,0.539262388,0.36441613,0.533333333,0.767
10,3,0.131947181,0.990036486,0.666666667,0.033
10,3,0.770367325,0.249005645,0.533333333,0.718
10,3,0.440738915,0.414964038,0.633333333,0.132
10,3,0.744218272,0.271711724,0.433333333,0.996
10,3,0.015753562,10.01055733,0.666666667,0.03
10,3,0.005686924,11.45200971,0.533333333,0.448
10,3,0.065064399,1.631117326,0.6,0.22
10,3,0.587376007,0.318831185,0.5,0.852
10,3,0.350649317,0.523333045,0.466666667,0.932
10,3,0.783388673,0.252983482,0.466666667,0.97
10,3,0.218343238,0.888879697,0.566666667,0.435
10,3,0.261131779,0.561388762,0.566666667,0.458
10,3,0.080350792,1.962846747,0.666666667,0.049
10,3,0.29943285,0.650519618,0.5,0.696
10,3,0.176659855,0.857043602,0.633333333,0.115
10,3,0.189047702,1.014349883,0.566666667,0.432
10,3,0.868706422,0.235647083,0.433333333,1
10,3,0.803066849,0.263700017,0.566666667,0.198
10,3,0.125509601,1.21510031,0.6,0.248
10,3,0.418261504,0.453720095,0.666666667,0.02
10,3,0.360915598,0.468477455,0.466666667,0.987
10,3,0.024351605,4.241675268,0.566666667,0.541
10,3,0.599074095,0.322943164,0.5,0.873
10,3,0.250155918,0.707413905,0.566666667,0.349
10,3,0.518548779,0.357545923,0.5,0.89
10,3,0.157395148,0.902125415,0.5,0.814
10,3,0.37693456,0.482184435,0.6,0.096
10,3,0.466038319,0.393935109,0.533333333,0.596
10,3,0.252594229,0.713129013,0.533333333,0.605
10,3,0.670552922,0.288328057,0.6,0.267
10,3,0.487217237,0.404938691,0.5,0.8
10,3,0.202704477,1.187883654,0.566666667,0.32
10,3,0.180420514,1.030271222,0.533333333,0.744
10,3,0.173765881,1.002709701,0.5,0.847
10,3,0.091508035,1.688675597,0.6,0.212
10,3,0.690040876,0.276639418,0.533333333,0.408
10,3,0.009897025,12.8181114,0.533333333,0.596
10,3,0.308101502,0.564571174,0.7,0.009
10,3,0.355450351,0.472550516,0.466666667,0.927
10,3,0.458688406,0.414246263,0.566666667,0.299
10,3,0.363578746,0.476642175,0.533333333,0.692
10,3,0.500482898,0.369986333,0.6,0.192
10,3,0.452606035,0.392565997,0.5,0.777
10,3,0.821413088,0.252485818,0.5,0.795
10,3,0.076489557,2.288277348,0.533333333,0.62
10,3,0.146717648,1.213305946,0.533333333,0.54
10,3,0.900819914,0.227919332,0.533333333,0.564
10,3,0.991541403,0.210234372,0.533333333,0.731
10,3,0.042969319,3.385247754,0.633333333,0.11
10,3,0.604284695,0.309925531,0.5,0.93
10,3,0.499220824,0.380199412,0.533333333,0.578
10,3,0.581073449,0.313255906,0.5,0.931
10,3,0.089223626,1.482913452,0.6,0.243
10,3,0.435885454,0.387561068,0.566666667,0.383
10,3,0.660739612,0.302565876,0.5,0.837
10,3,0.544621913,0.359287729,0.5,0.921
10,3,0.529072947,0.33632298,0.466666667,0.842
10,3,0.436281906,0.432946986,0.466666667,0.984
10,3,0.717100647,0.279445739,0.5,0.937
10,3,0.251368135,0.797133083,0.6,0.258
10,3,0.173127054,0.855399273,0.5,0.797
10,3,0.127701257,1.085695758,0.566666667,0.336
10,3,0.491422961,0.408205204,0.6,0.092
10,3,0.086144307,1.260724231,0.533333333,0.476
10,3,0.005258371,19.00120556,0.566666667,0.352
10,3,0.202704477,0.762411607,0.566666667,0.174
10,3,0.109640586,1.313709752,0.533333333,0.753
10,3,0.00281643,52.42300133,0.6,0.224
10,3,0.314668023,0.536678952,0.633333333,0.058
10,3,0.043997674,3.110872122,0.6,0.175
10,3,0.285544154,0.568739358,0.566666667,0.37
10,3,0.614034625,0.328068244,0.5,0.939
10,3,0.622004985,0.321876652,0.633333333,0.06
10,3,0.003932083,41.27504112,0.633333333,0.083
10,3,0.344495559,0.64741685,0.466666667,0.836
10,3,0.07676981,1.73920698,0.566666667,0.384
10,3,0.476024481,0.387944942,0.533333333,0.622
10,3,0.069481161,2.174516542,0.666666667,0.038
10,3,0.394457201,0.493106647,0.466666667,0.988
10,3,0.324517532,0.546831073,0.566666667,0.229
10,3,0.151617567,1.100326114,0.533333333,0.718
10,3,0.055039789,2.102539968,0.566666667,0.336
10,3,0.152679935,0.90173463,0.533333333,0.582
10,3,0.773811015,0.263193111,0.566666667,0.331
10,3,0.142377207,0.987118086,0.5,0.829
10,3,0.668894625,0.315011888,0.533333333,0.629
10,3,0.684933089,0.293700796,0.5,0.784
10,3,0.656523499,0.310770986,0.5,0.729
10,3,0.745248886,0.259520135,0.5,0.529
10,0.5,0.053140088,2.455395276,0.566666667,0.085
10,0.5,0.004241979,25.52829831,0.533333333,0.2
10,0.5,0.164913643,0.917737448,0.5,0.627
10,0.5,0.010754313,10.70953632,0.533333333,0.232
10,0.5,0.091508035,1.657263682,0.5,0.452
10,0.5,0.488716024,0.354627915,0.433333333,0.907
10,0.5,0.025611428,5.75778138,0.566666667,0.085
10,0.5,0.368474398,0.487793134,0.466666667,0.72
10,0.5,0.010859214,13.33636031,0.533333333,0.199
10,0.5,0.001076992,87.17498804,0.566666667,0.146
10,0.5,0.001766272,39.76739548,0.566666667,0.079
10,0.5,0.001033346,197.7922901,0.633333333,0.026
10,0.5,0.119851596,1.379420238,0.433333333,0.637
10,0.5,0.004605367,21.39263333,0.533333333,0.322
10,0.5,0.001270378,292.9104801,0.6,0.033
